Detail Page URL,Name,Price,Item condition,Availability,Brand,Category,Age Group,ID,Description,The navigation link,Images,Images URL
"http://www.childplay.com.au/a/science-educational-toys/navir/vic/clifton-hill/navir-space-wonder-gyroscope/100245314","Navir - Space Wonder , Gyroscope","$24.95","New","Buy online, In-store","Navir","Science Educational Toys","6+","100245314","A didactic precision instrument . \nChallenges the force of gravity while remaining balanced in any position . Operated by the cord included in the pack \nWide 10cm , height 10cm\nMade in Italy","Home,Toys,Educational &amp; Books,Educational,Science","100245314_1.jpg,100245314_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/314/100245314/popup/image.jpg?201509211429; http://www.childplay.com.au/dbimages/bike/fn_2/314/100245314/popup/image.jpg?201509211429;"
"http://www.childplay.com.au/a/toy-construction-vehicles/bruder/vic/clifton-hill/bruder-crane/100000289","Bruder Crane","$220","New","Buy online, In-store","Bruder","Toy Construction Vehicles","3+","100000289","Leibherr crane with light and sound module. Crane extends to 1. 3m in height. Children love to move and transport items with this fantastic crane. Made in Germany.","Home,Toys,Constructions &amp; Vehicles,Vehicles,Construction","100000289_1.jpg,100000289_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/289/100000289/popup/bruder_crane.jpg?201512062317; http://www.childplay.com.au/dbimages/bike/fn_2/289/100000289/popup/bruder_crane_2.jpg?201512062317;"
"http://www.childplay.com.au/a/baby-rattles/manhattan-toy/vic/clifton-hill/skwish-natural/100230318","Manhattan Toy Skwish Natural","$29.95","New","Buy online, In-store","Manhattan Toy","Baby Rattles","0 to 12 months","100230318","The Manhatten Toy Company produce many top selling , award winning products  for babies and toddlers. \nThe Skwish Classic/Natural  is a multi award winning baby toy and is also a top selling activity toy at Childplay. We have been selling this item for over 15 years. \nAn innovative activity toy with sliding beads that skwishes and returns to its original shape. \n\nSize 14cm x 14cm \nMade in Thailand\nNatural , un-dyed renewable wood with non-toxic water-based finish.","Home,Toys,Baby Toys,Rattles and Squeakers","100230318_1.jpg,100230318_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/318/100230318/popup/image.jpg?201507091631; http://www.childplay.com.au/dbimages/bike/fn_2/318/100230318/popup/toy.jpg?201507091631;"
"http://www.childplay.com.au/a/handmade-soft-toys/blabla/vic/clifton-hill/bla-bla-soft-toy-mozart/100160232","Blabla Bla bla Soft Toy Mozart","$69.95","New","Buy online, In-store","Blabla","Handmade Soft Toys","All Ages","100160232","Our favourite soft toys at Childplay are Blabla. \nBeautifully soft and cuddly, these toys have personalities. \nMozart is gorgeous and loveable. Recommended age newborn +\nMade in Peru\n100 % cotton\nPolyester filling\n55cm in length","Home,Toys,Figures, Animals &amp; Plush,Soft,Handmade","100160232_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/232/100160232/popup/blabla_mozart.jpg?201412031239;"
"http://www.childplay.com.au/a/games-other/orchard-toys/vic/clifton-hill/orchard-toys-spotty-dogs/100135332","Orchard Toys - Spotty Dogs","$29.95","New","Buy online, In-store","Orchard Toys","Games Other","3+","100135332","Fantastic counting game. Game involves placing all cards on the floor/table with spotty dog side up. \nUsing the number spinner each player picks up the corresponding dog with number of spots. \nAt the end of the game each player counts the number of bones on the reverse side of dog cards. \nHighest number of bones wins. \nVery enjoyable game. Highly recommended. \nRecommended age 3-8years","Home,Toys,Games &amp; Puzzles,Games,Games Other","100135332_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/332/100135332/popup/spotty_dogs_resize.jpg?201409111601;"
"http://www.childplay.com.au/a/kids-craft-activity-kit/am-living/vic/clifton-hill/learn-the-ropes/100207659","AM Living Learn the Ropes","$21.95","New","Buy online, In-store","AM Living","Kids Craft Activity Kit","8+","100207659","A great kit including ropes and instructions for working the ropes. \n Both gift and craft , educational and whimsical. \nAge 8+\nBox 13cm x11cm x2. 5cm","Home,Toys,Art, Music &amp; Creativity,Craft,Activity Kit","100207659_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/659/100207659/popup/am_living_learn_the_ropes.jpg?201505251647;"
"http://www.childplay.com.au/a/kids-luggage/penny-scallan/vic/clifton-hill/big-city-wheelie-bag-from-penny-scallan/100010071","Big City Wheelie Bag from Penny Scallan","$69.95","New","Buy online, In-store","Penny Scallan","Kids Luggage","","100010071","This Big City Wheelie Bag from Penny Scallan is ideal for holidays, school camp or sleepovers with friends.  It is the perfect size to take on board a plane, train or boat.  Has an extendable handle with easy grip for little hands to pull along. \nBoth stylish and practical, this bag can be accessorised with other items from the Penny Scallan Big City collection. \nSize: 42cm tall x 30cm wide x 14. 5cm deep (not including extendable handle). \nTotal height with handle extended: 80cm\nBig City Wheelie Bag details:\n- Truck shaped bag tag with space to write your child's name. \n- Sturdy carry handle. \n- Extendable handle with easy grip. \n- Large open sleeve front pocket - perfect for magazines or colouring books. \n- Generously sized fully lined main compartment. \n- 2 trolley wheels with two stoppers for standing upright. \n- Metal truck shaped zip pulleys. \n- Outer cover is PU (polyurethane) coated, which can be easily wiped clean.","Home,Party &amp; School,School Supplies &amp; Luggage,Backpacks &amp; Suitcases,Luggage","100010071_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/71/100010071/popup/penny-scallan-big-city-wheelie-bag.jpg?201411062114;"
"http://www.childplay.com.au/a/music-boxes/enchantmints-music-box/vic/clifton-hill/summer-sunshine-enchantments/100200511","Enchantmints Music Box Summer Sunshine - Enchantments","$59.95","New","Buy online, In-store","Enchantmints Music Box","Music Boxes","","100200511","A beautiful Music box with figurine . \nA lovely gift for any child with the added features of 4 top secret hidden drawers. \nVery popular music box. \nSize 19cm x 11cm x 15cm\nMusic- Funiculi Funicula\nRecommended age 3 +","Home,Toys,Art, Music &amp; Creativity,Music Boxes","100200511_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/511/100200511/popup/enchantments_summer_music_box.jpg?201506192226;"
"http://www.childplay.com.au/a/puppets/melissa-doug/vic/clifton-hill/fashion-press/100025795","Melissa &amp; Doug Fashion Press","$25.95","New","Buy online, In-store","Melissa &amp; Doug","Puppets","3+","100025795","We have been waiting for this item. A fabulous fashion kit - \nA wooden card stencil which can be dressed with fabric assortments to create an outfit. \nVery popular, highly recommended. \nAge 3 +","Home,Toys,Pretend Play,Puppets","100025795_1.jpg,100025795_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/795/100025795/popup/melissa___doug_fashion.jpg?201412180030; http://www.childplay.com.au/dbimages/bike/fn_2/795/100025795/popup/melissa_doug_2.jpg?201412180030;"
"http://www.childplay.com.au/a/kids-scooters/micro/vic/clifton-hill/micro-maxi-scooter-pink/100249743","Micro Maxi Scooter - Pink","$199.95","New","Buy online, In-store","Micro","Kids Scooters","","100249743","Out of stock\nIdeal next step from a Mini Micro\nAdjustable handlebar height\nWider non-slip deck, low to the ground\nLean and steer action\nBig brother to the Mini Micro 3 wheel scooter, the Maxi Micro is the ideal next step for those kids who want all the fun, stability and good safety design of the Mini, but are ready for something larger, cooler and more robust! \n\nWhether you're commuting to school, kindy or the shops, or just visiting the park, everyone arrives safe and smiling - stress free parents and very happy kids! \n\nYour child can cruise the pavements and parks smoothly and confidently, while further developing their balance and co-ordination skills. \n\nAvailable from micro® Australia in Black, Purple, Pink, Red and Green \nAges 5 - 12\nAll colours in stock now.","Home,Sports &amp; Activities,Bikes, Scooters &amp; Helmets,Scooters,Scooters","100249743_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_4/743/100249743/popup/maximicroT_pinkWEB.jpg?201510271458;"
"http://www.childplay.com.au/a/nursery-mobiles/flensted/vic/clifton-hill/-hans-christian-andersen-balloons/100069733","Flensted  Hans Christian Andersen Balloons","$29.95","New","Click &amp; Collect, Buy online","Flensted","Nursery Mobiles","","100069733","Perfect for the nursery, kids rooms or any room of the house, the gorgeous mobiles from iconic label, Flensted! \n\nHans Christian Andersen is know from his fairy tales, but he also loved to cut silhouettes with his big scissors. This mobile is made from his design. \n\nHe made a little story about hot air balloons in 1853, inspired by the Frenchman Henri Giffard who flew 25 km from the hippodrome in Paris to Trappes.","Home,Nursery,Kids Bedroom,Decor,Mobiles","100069733_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/733/100069733/popup/44.jpg?201501131642;"
"http://www.childplay.com.au/a/toy-aircraft/playme/vic/clifton-hill/airplane/100055549","Playme Airplane","$34.95","New","Click &amp; Collect, Buy online","Playme","Toy Aircraft","1+","100055549","A fantastic  wooden airplane for small hands. \n\n- Features moveable propeller, moveable rings around handle","Home,Toys,Constructions &amp; Vehicles,Vehicles,Aircraft","100055549_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/549/100055549/popup/13-02-2014_4-23-49_PM.jpg?201503011337;"
"http://www.childplay.com.au/a/kids-drawing-materials/studio-skinky/vic/clifton-hill/play-crayon/100281734","Studio Skinky Play Crayon","$12.95","New","Buy online, In-store","Studio Skinky","Kids Drawing Materials","3+","100281734","Non toxic, safe, colourful, easy grin. \nA great first crayon to grab and create. \nPrimary colour available","Home,Toys,Art, Music &amp; Creativity,Craft,Art Supplies,Drawing","100281734_1.jpg,100281734_2.jpg,100281734_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/734/100281734/popup/image.jpg?201511261309; http://www.childplay.com.au/dbimages/bike/fn_3/734/100281734/popup/image.jpg?201511261309; http://www.childplay.com.au/dbimages/bike/fn_4/734/100281734/popup/cr.jpg?201511261309;"
"http://www.childplay.com.au/a/kids-drawing-materials/djeco/vic/clifton-hill/djeco-gel-pastel-crayons/100194209","Djeco Gel Pastel Crayons","$17.95","New","Buy online, In-store","Djeco","Kids Drawing Materials","3+","100194209","A beautiful set of 12 gel pastel crayons. A sensory delight for any child. \nSmooth and easy to use. \nEach pastel comes in a plastic case and can be wound up and down. \n12 Colours to choose from.","Home,Toys,Art, Music &amp; Creativity,Craft,Art Supplies,Drawing","100194209_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/209/100194209/popup/djeco_crayons.jpg?201502031319;"
"http://www.childplay.com.au/a/puppets/folkmanis/vic/clifton-hill/folkmanis-dutch-rabbit/100211031","Folkmanis Dutch Rabbit","$54.95","New","Buy online, In-store","Folkmanis","Puppets","3+","100211031","A gorgeous hand puppet soft toy from Folkmanis . Beautiful quality . \nEncourages creative and imaginative play. \nStanding 24cm","Home,Toys,Pretend Play,Puppets","100211031_1.jpg,100211031_2.jpg,100211031_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/31/100211031/popup/rabbit1.jpg?201506020838; http://www.childplay.com.au/dbimages/bike/fn_2/31/100211031/popup/rabbit2.jpg?201506020838; http://www.childplay.com.au/dbimages/bike/fn_3/31/100211031/popup/rabbit3.jpg?201506020838;"
"http://www.childplay.com.au/a/ride-ons/other/vic/clifton-hill/la-cosa-ride-on-ladybug/100070261","La Cosa Ride On - Ladybug","$130","New","Click &amp; Collect, Buy online","Other","Ride Ons","1+","100070261","La Cosa -Italian Design Ride On. \nZoom around the house on this ride on. ,\nSturdy, hold on handle, rubber wheels. \nHighly recommended \nAge 1","Home,Toys,Rideons &amp; Wagons,Ride Ons","100070261_1.jpg,100070261_2.jpg,100070261_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/261/100070261/popup/la_cosa_ride_on_lady_bug.jpg?201501131640; http://www.childplay.com.au/dbimages/bike/fn_2/261/100070261/popup/la_cosa.jpg?201501131640; http://www.childplay.com.au/dbimages/bike/fn_3/261/100070261/popup/la_cosa_3.jpg?201501131640;"
"http://www.childplay.com.au/a/reptile-animal-figurines/schleich/vic/clifton-hill/schleich-dinosaur-allosaurus/100234769","Schleich - Dinosaur Allosaurus","$34.95","New","Buy online, In-store","Schleich","Reptile Animal Figurines","3+","100234769","Allosaurus was a gigantic hunter standing 12 metres tall. \nThis dinosaur model  is 22cm in height , 13 cm length , 7 cm width. \nA great dinosaur for play and learn. You can also move the jaw! \nRecommended age 3 +","Home,Toys,Figures, Animals &amp; Plush,Animal Figurines,Reptile","100234769_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/769/100234769/popup/allo.jpg?201508061201;"
"http://www.childplay.com.au/a/reptile-animal-figurines/schleich/vic/clifton-hill/schleich-dinosaur-carnotaurus/100234785","Schleich - Dinosaur Carnotaurus","$39.95","New","Buy online, In-store","Schleich","Reptile Animal Figurines","3+","100234785","Carnivorous predatory dinosaur with strong hind limbs and a jaw full of sharp teeth. \nThis dinosaur model is 22cm in length, 11 cm height, 9cm width.","Home,Toys,Figures, Animals &amp; Plush,Animal Figurines,Reptile","100234785_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/785/100234785/popup/image.jpg?201508061204;"
"http://www.childplay.com.au/a/kids-memory-card-game/eeboo/vic/clifton-hill/eeboo-memory-life-on-earth/100163764","EeBoo Memory- Life on Earth","$34.95","New","Buy online, In-store","EeBoo","Kids Memory Card Game","4+","100163764","Flora and Fauna from around the world. 24 pairs of life including everything from Iguanas to cardinals, oak leaves to acorns to underwater coral. \nBeautiful quality, strong cardboard. \nRecommended age 4+","Home,Toys,Games &amp; Puzzles,Games,Card Games,Memory","100163764_1.jpg,100163764_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/764/100163764/popup/eeboo_life_on_earth.jpg?201511232029; http://www.childplay.com.au/dbimages/bike/fn_2/764/100163764/popup/eeboo_life_on.jpg?201511232029;"
"http://www.childplay.com.au/a/toy-keyboards-and-pianos/other/vic/clifton-hill/accordion/100021284","Accordion","$39.95","New","Buy online, In-store","Other","Toy Keyboards and Pianos","7+","100021284","Beautifully crafted compact size accordion. This instrument will produce rich and full quality sound for many years. Designed to accommodate smaller hands - keyboard is downsized and the number of keys reduced. Easy to play for starter instrument. Instructions included.","Home,Toys,Art, Music &amp; Creativity,Musical,Keyboards","100021284_1.jpg,100021284_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/284/100021284/popup/accordian_resize1.jpg?201412180030; http://www.childplay.com.au/dbimages/bike/fn_2/284/100021284/popup/accordian_resize.jpg?201412180030;"
